date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:02:51	58318/58318	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Mar%202018%2013:26:13%20GMT	https://colorlib.com/polygon/elaadmin/ui-tab.html	D:/ELAADMIN/colorlib.com/polygon/elaadmin/ui-tab.html	(from https://colorlib.com/polygon/elaadmin/index1.html)
17:02:51	44261/44261	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Mar%202018%2013:26:13%20GMT	https://colorlib.com/polygon/elaadmin/ui-typography.html	D:/ELAADMIN/colorlib.com/polygon/elaadmin/ui-typography.html	(from https://colorlib.com/polygon/elaadmin/index1.html)
17:02:52	29924/29924	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Mar%202018%2013:26:13%20GMT	https://colorlib.com/polygon/elaadmin/uc-calender.html	D:/ELAADMIN/colorlib.com/polygon/elaadmin/uc-calender.html	(from https://colorlib.com/polygon/elaadmin/index1.html)
17:02:52	29642/29642	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Mar%202018%2013:26:13%20GMT	https://colorlib.com/polygon/elaadmin/uc-datamap.html	D:/ELAADMIN/colorlib.com/polygon/elaadmin/uc-datamap.html	(from https://colorlib.com/polygon/elaadmin/index1.html)
17:02:52	40410/40410	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Mar%202018%2013:26:13%20GMT	https://colorlib.com/polygon/elaadmin/uc-nestedable.html	D:/ELAADMIN/colorlib.com/polygon/elaadmin/uc-nestedable.html	(from https://colorlib.com/polygon/elaadmin/index1.html)
17:02:52	37359/37359	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Mar%202018%2013:26:13%20GMT	https://colorlib.com/polygon/elaadmin/uc-sweetalert.html	D:/ELAADMIN/colorlib.com/polygon/elaadmin/uc-sweetalert.html	(from https://colorlib.com/polygon/elaadmin/index1.html)
17:02:52	39821/39821	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Mar%202018%2013:26:13%20GMT	https://colorlib.com/polygon/elaadmin/uc-toastr.html	D:/ELAADMIN/colorlib.com/polygon/elaadmin/uc-toastr.html	(from https://colorlib.com/polygon/elaadmin/index1.html)
17:02:53	29576/29576	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Mar%202018%2013:26:13%20GMT	https://colorlib.com/polygon/elaadmin/uc-weather.html	D:/ELAADMIN/colorlib.com/polygon/elaadmin/uc-weather.html	(from https://colorlib.com/polygon/elaadmin/index1.html)
17:02:53	66243/66243	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Mar%202018%2013:26:12%20GMT	https://colorlib.com/polygon/elaadmin/form-basic.html	D:/ELAADMIN/colorlib.com/polygon/elaadmin/form-basic.html	(from https://colorlib.com/polygon/elaadmin/index1.html)
17:02:53	92545/92545	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Mar%202018%2013:26:12%20GMT	https://colorlib.com/polygon/elaadmin/form-layout.html	D:/ELAADMIN/colorlib.com/polygon/elaadmin/form-layout.html	(from https://colorlib.com/polygon/elaadmin/index1.html)
